label,k,m,ring_dim,time_ms,phase_minhash_ms,phase_encode_ms,phase_encrypt_ms,phase_multiply_ms,phase_rotate_sum_ms,phase_decrypt_ms,phase_bias_correction_ms,memory_bytes,ct_size_bytes,jaccard_computed,jaccard_expected,jaccard_error
accuracy_k64_0.500000_t27,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.274194,0.333333,0.059140
accuracy_k64_0.500000_t28,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.274194,0.333333,0.059140
accuracy_k64_0.500000_t29,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.274194,0.333333,0.059140
accuracy_k64_0.500000_t30,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.274194,0.333333,0.059140
accuracy_k64_0.500000_t31,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.274194,0.333333,0.059140
accuracy_k64_0.500000_t32,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.274194,0.333333,0.059140
accuracy_k64_0.500000_t33,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.274194,0.333333,0.059140
accuracy_k64_0.500000_t34,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.274194,0.333333,0.059140
accuracy_k64_0.500000_t35,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.274194,0.333333,0.059140
accuracy_k64_0.500000_t36,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.274194,0.333333,0.059140
accuracy_k64_0.500000_t37,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.274194,0.333333,0.059140
accuracy_k64_0.500000_t38,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.274194,0.333333,0.059140
accuracy_k64_0.500000_t39,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.274194,0.333333,0.059140
accuracy_k64_0.500000_t40,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.274194,0.333333,0.059140
accuracy_k64_0.500000_t41,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.274194,0.333333,0.059140
accuracy_k64_0.500000_t42,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.274194,0.333333,0.059140
accuracy_k64_0.500000_t43,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.274194,0.333333,0.059140
accuracy_k64_0.500000_t44,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.274194,0.333333,0.059140
accuracy_k64_0.500000_t45,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.274194,0.333333,0.059140
accuracy_k64_0.500000_t46,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.274194,0.333333,0.059140
accuracy_k64_0.500000_t47,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.274194,0.333333,0.059140
accuracy_k64_0.500000_t48,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.274194,0.333333,0.059140
accuracy_k64_0.500000_t49,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.274194,0.333333,0.059140
accuracy_k64_0.600000_t0,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t1,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t2,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t3,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t4,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t5,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t6,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t7,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t8,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t9,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t10,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t11,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t12,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t13,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t14,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t15,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t16,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t17,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t18,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t19,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t20,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t21,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t22,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t23,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t24,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t25,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t26,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t27,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t28,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t29,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t30,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t31,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t32,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t33,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t34,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t35,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t36,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t37,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t38,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t39,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t40,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t41,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t42,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t43,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t44,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t45,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t46,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t47,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t48,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.600000_t49,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.516129,0.428571,0.087558
accuracy_k64_0.700000_t0,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t1,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t2,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t3,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t4,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t5,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t6,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t7,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t8,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t9,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t10,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t11,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t12,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t13,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t14,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t15,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t16,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t17,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t18,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t19,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t20,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t21,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t22,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t23,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t24,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t25,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t26,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t27,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t28,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t29,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t30,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t31,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t32,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t33,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t34,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t35,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t36,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t37,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t38,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t39,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t40,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t41,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t42,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t43,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t44,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t45,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t46,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t47,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t48,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.700000_t49,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k64_0.800000_t0,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t1,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t2,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t3,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t4,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t5,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t6,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t7,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t8,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t9,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t10,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t11,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t12,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t13,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t14,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t15,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t16,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t17,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t18,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t19,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t20,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t21,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t22,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t23,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t24,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t25,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t26,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t27,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t28,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t29,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t30,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t31,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t32,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t33,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t34,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t35,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t36,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t37,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t38,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t39,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t40,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t41,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t42,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t43,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t44,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t45,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t46,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t47,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t48,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.800000_t49,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.666667,0.091398
accuracy_k64_0.900000_t0,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.822581,0.818182,0.004399
accuracy_k64_0.900000_t1,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.822581,0.818182,0.004399
accuracy_k64_0.900000_t2,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.822581,0.818182,0.004399
accuracy_k64_0.900000_t3,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.822581,0.818182,0.004399
accuracy_k64_0.900000_t4,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.822581,0.818182,0.004399
accuracy_k64_0.900000_t5,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.822581,0.818182,0.004399
accuracy_k64_0.900000_t6,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.822581,0.818182,0.004399
accuracy_k64_0.900000_t7,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.822581,0.818182,0.004399
accuracy_k64_0.900000_t8,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.822581,0.818182,0.004399
accuracy_k64_0.900000_t9,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.822581,0.818182,0.004399
accuracy_k64_0.900000_t10,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.822581,0.818182,0.004399
accuracy_k64_0.900000_t11,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.822581,0.818182,0.004399
accuracy_k64_0.900000_t12,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.822581,0.818182,0.004399
accuracy_k64_0.900000_t13,64,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.822581,0.818182,0.004399
